Instruction,Response
O que é a disciplina obrigatória?,"A disciplina obrigatória é uma componente que faz parte da organização curricular das licenciaturas, sendo uma atividade específica que está intimamente ligada com a prática e com as demais atividades de trabalho acadêmico."
Qual é a relação entre teoria e prática no processo de ensino?,"A relação entre teoria e prática no processo de ensino deve ser efetiva e concomitante, ou seja, ambas devem fornecer elementos básicos para o desenvolvimento dos conhecimentos e habilidades necessários à docência."
Como o curso de Pedagogia deve ser desenvolvido?,Deverá ser desenvolvido em projetos de cursos articulados.
Quais são os critérios de organização da matriz curricular?,Eixos em torno dos quais se articulam dimensões a serem contempladas e a alocação de tempos e espaços curriculares.
Como deve ser garantida a relação entre teoria e prática?,"Deve-se garantir, ao longo do processo, efetiva e concomitante relação entre teoria e prática, ambas fornecendo elementos básicos para o desenvolvimento dos conhecimentos e habilidades necessários à docência."
Qual é a carga horária mínima para os cursos de formação pedagógica para graduados não licenciados?,"Os cursos de formação pedagógica para graduados não licenciados devem ter carga horária mínima variável de 1.000 (mil) a 1.400 (mil e quatrocentas) horas de efetivo trabalho acadêmico, dependendo da equivalência entre o curso de origem e a formação pedagógica pretendida."
Explique resumidamente o que é o estágio curricular supervisionado.,"O estágio curricular supervisionado é uma atividade obrigatória presente na organização curricular das licenciaturas, que possui como principal objetivo articular a teoria e prática, fornecendo conhecimentos e habilidades necessários para a atuação docente."
Explique o que é necessário para que a carga horária dos cursos de formação pedagógica para graduados não licenciados seja definida.,"Para definir a carga horária dos cursos de formação pedagógica para graduados não licenciados, é preciso levar em consideração a equivalência entre o curso de origem e a formação pedagógica pretendida, respeitando os princípios de pertencerem à mesma área ou áreas diferentes, que determinam a carga horária mínima de 1.000 (mil) ou 1.400 (mil e quatrocentas) horas de efetivo trabalho acadêmico, respectivamente."
"Deverá ser garantida, ao longo do processo, efetiva e concomitante relação entre teoria e prática, ambas fornecendo elementos básicos para o desenvolvimento dos conhecimentos e habilidades necessários à docência.","A efetiva e concomitante relação entre teoria e prática deve ser garantida ao longo do processo, tendo em vista que ambas fornecem elementos básicos para o desenvolvimento dos conhecimentos e habilidades necessários à docência."
1. Para quais cursos deve ser garantida a efetiva e concomitante relação entre teoria e prática?,a relação entre teoria e prática deve ser garantida para os cursos de licenciaturas e Pedagogia em educação infantil e anos iniciais do ensino fundamental.
"2. Para os cursos de Pedagogia, é permitido que o tempo dedicado às dimensões pedagógicas seja inferior à quinta parte da carga horária total?","Não, o tempo dedicado às dimensões pedagógicas nos cursos de Pedagogia deve ser igual ou superior à quinta parte da carga horária total."
"De acordo com o 3º item do texto, qual é o tipo de relação que deve ser estabelecida entre teoria e prática?",A relação que deve ser estabelecida entre teoria e prática deve ser efetiva e concomitante.
"De acordo com o 5º item do texto, qual é o tempo mínimo que deve ser dedicado às dimensões pedagógicas nas licenciaturas?","Nas licenciaturas, o tempo dedicado às dimensões pedagógicas não deve ser inferior à quinta parte da carga horária total."
Qual é o 1º princípio?,"I - quando o curso de formação pedagógica pertencer à mesma área do curso de origem, a carga horária deverá ter, no mínimo, 1.000 (mil) horas;"
Qual é o 2º princípio?,"II - quando o curso de formação pedagógica pertencer a uma área diferente da do curso de origem, a carga horária deverá ter, no mínimo, 1.400 (mil e quatrocentas) horas."
Quais são os critérios de organização da matriz curricular?,Os critérios de organização da matriz curricular são expressos em eixos que se articulam com as dimensões a serem contempladas.
O que é o estágio curricular supervisionado?,"O estágio curricular supervisionado é uma atividade obrigatória da organização curricular das licenciaturas, que deve ser articulada com a prática e outras atividades acadêmicas."
Qual é a carga horária mínima para os cursos de formação pedagógica para graduados não licenciados?,"A carga horária mínima é variável, podendo ser de 1.000 a 1.400 horas, dependendo da equivalência entre o curso de origem e a formação pedagógica pretendida."
Quais são os critérios de organização da matriz curricular nas licenciaturas?,"Os critérios de organização da matriz curricular se expressam em eixos em torno dos quais se articulam dimensões a serem contempladas, como previsto no artigo 12 da Resolução. Além disso, nas licenciaturas, o tempo dedicado às dimensões pedagógicas não pode ser inferior à quinta parte da carga horária total."
O que é o estágio curricular supervisionado?,O estágio curricular supervisionado é um componente obrigatório presente nas licenciaturas e deve estar intrinsicamente articulado com a prática e com as demais atividades de trabalho acadêmico.
O que é a carga horária mínima dos cursos de formação pedagógica?,"A carga horária mínima dos cursos de formação pedagógica deve variar de 1.000 a 1.400 horas, dependendo da equivalência entre o curso de origem e a formação pedagógica pretendida. Além disso, a definição da carga horária deve respeitar alguns princípios, como ter no mínimo 1.000 horas quando o curso de formação pertencer à mesma área do curso de origem."
Explique o que é a formação pedagógica.,"A formação pedagógica é um curso com carga horária variável entre 1.000 e 1.400 horas, oferecido a portadores de diploma de curso superior não licenciados, com o objetivo de fornecer conhecimentos pedagógicos para atuação na área da educação. A carga horária mínima depende da equivalência entre o curso de origem e a formação pedagógica pretendida."
